loan_amnt,sub_grade,emp_length,verification_status,dti,delinq_2yrs,inq_last_6mths,open_acc,revol_util,initial_list_status,installment_to_income,revol_to_income,home__MORTGAGE,home__NONE,home__OTHER,home__OWN,home__RENT,purpose__car,purpose__credit_card,purpose__debt_consolidation,purpose__educational,purpose__home_improvement,purpose__house,purpose__major_purchase,purpose__medical,purpose__moving,purpose__other,purpose__renewable_energy,purpose__small_business,purpose__vacation,purpose__wedding,expected,predict
3500,5,0.5,0,24.74,0,0,8,0.647,0,0.04981384615384616,1.5221538461538462,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
3000,10,3.0,0,23.81,0,0,3,0.9229999999999999,0,0.038250000000000006,2.9465384615384616,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
8400,9,9.0,1,7.71,0,2,5,0.6759999999999999,0,0.037797333333333336,0.6490666666666667,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
12800,6,0.5,0,20.2,1,0,6,0.248,0,0.09702890625,3.336328125,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,GOOD
16500,11,4.0,0,18.25,0,0,15,0.68,0,0.11928,4.993052631578947,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
21000,8,6.0,0,12.4,0,2,20,0.35600000000000004,0,0.06495307086614173,1.7714645669291338,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10000,11,6.0,1,28.36,0,0,11,0.9309999999999999,0,0.11351735537190084,2.8327272727272725,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
5000,13,1.0,0,5.45,1,2,10,0.273,0,0.0206976,8.170919999999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
8400,10,5.0,0,18.05,0,3,11,0.594,0,0.09772011331444758,2.6433994334277617,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
6000,11,5.0,1,11.45,1,1,11,0.644,0,0.03531942857142857,1.533942857142857,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
35000,4,10.0,0,9.93,0,0,11,0.18100000000000002,0,0.032210588235294116,0.9755,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,GOOD
11600,12,5.0,0,8.81,0,2,15,0.508,0,0.03088334040828928,0.9282599467448772,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10000,8,2.0,0,13.5,0,0,7,0.617,0,0.099816,2.4798,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10000,6,2.0,1,13.5,1,0,8,0.319,0,0.05316657534246575,1.3117808219178082,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
14575,1,5.0,0,25.65,0,0,9,0.588,0,0.1438702702702703,5.1100540540540536,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
13000,1,1.0,1,7.32,0,0,7,0.263,0,0.03652338461538462,1.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10000,7,10.0,1,18.05,0,0,7,0.6859999999999999,0,0.10278642297650133,1.3532114882506527,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
15000,9,2.0,1,19.46,0,2,12,0.687,0,0.040098400000000006,4.28112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,BAD,GOOD
6400,8,3.0,0,20.74,1,1,14,0.555,0,0.042588,2.1328,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
8125,11,4.0,1,18.58,0,0,10,0.888,0,0.062,4.3597777777777775,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
15000,8,1.0,0,15.7,0,0,11,0.489,0,0.10889018181818183,2.8086545454545453,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
24000,5,7.0,0,7.4,0,1,7,0.054000000000000006,0,0.078985,8.1015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GOOD,GOOD
9000,1,9.0,0,8.21,0,0,11,0.09,0,0.02833655172413793,0.4610689655172414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GOOD,GOOD
5000,9,1.0,1,15.53,0,0,6,0.44299999999999995,0,0.057853714285714286,0.5928,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,GOOD
7000,2,5.0,0,3.73,0,0,6,0.055999999999999994,0,0.025845599999999996,0.09732,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,GOOD
3000,7,10.0,0,14.18,0,0,6,0.5710000000000001,0,0.04438181818181818,6.748181818181817,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,GOOD
12000,8,2.0,0,10.62,0,0,10,0.335,0,0.06474486486486486,1.0608648648648649,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
7925,9,5.0,0,23.8,3,0,7,0.775,0,0.0892414228798836,1.0861126620827113,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
3000,19,3.0,0,6.78,0,0,5,0.968,0,0.02285986856052576,0.5333898664405342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,BAD
6500,8,2.0,0,30.4,0,1,15,0.764,0,0.05026612434631029,1.7589773387565368,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
2200,5,7.0,1,9.04,0,6,10,0.051,0,0.009314666666666666,0.14933333333333335,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GOOD,GOOD
15250,25,0.5,0,16.65,1,1,6,0.972,0,0.1776741935483871,3.6741935483870964,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
2000,8,0.5,1,8.98,0,0,2,0.897,0,0.022817142857142852,0.4611428571428571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,GOOD
18000,4,10.0,1,16.24,0,0,12,0.5660000000000001,0,0.06144327272727273,2.4763636363636365,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
1200,19,1.0,0,24.9,0,0,24,0.976,0,0.011923636363636364,1.0917272727272729,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GOOD,BAD
7000,11,1.0,0,22.06,1,0,7,0.9079999999999999,0,0.05145381818181818,3.466036363636364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BAD,BAD
13250,19,3.0,0,15.17,0,0,13,0.925,0,0.1240927659574468,1.2520851063829788,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,BAD
6500,3,6.0,1,9.67,0,1,9,0.36200000000000004,0,0.0303345,1.6428,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
5000,1,2.0,1,12.75,0,1,8,0.061,0,0.02918709677419355,0.3365806451612903,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
1500,17,10.0,0,12.98,0,0,12,0.945,0,0.010662,1.2846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,BAD
12000,8,2.0,0,4.57,0,0,3,0.5379999999999999,0,0.0496181052631579,1.527536842105263,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
20000,8,9.0,0,30.29,0,0,11,0.5710000000000001,0,0.1597056,7.48632,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
8975,8,1.0,1,13.1,0,1,5,0.7509999999999999,0,0.0716688,0.9192,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10000,5,10.0,1,16.2,0,0,9,0.638,0,0.07327846153846154,2.0907692307692307,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,GOOD
30000,32,10.0,0,24.65,0,1,28,0.84,0,0.05674512,2.773584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GOOD,BAD
8000,16,2.0,1,16.29,1,1,7,0.62,0,0.13306153846153848,5.411076923076923,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
8000,9,10.0,1,12.69,0,1,14,0.467,0,0.040497000000000005,1.65255,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10000,1,7.0,0,16.76,0,0,8,0.604,0,0.121744,4.482,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
12000,10,7.0,1,10.29,0,1,8,0.517,0,0.11486993006993007,2.254825174825174,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
12000,8,5.0,0,14.0,0,0,16,0.509,1,0.10646933333333332,2.7621333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
6400,8,6.0,1,26.89,0,1,16,0.86,0,0.0511056,5.32536,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
6000,6,1.0,1,14.33,1,0,11,0.6509999999999999,0,0.022049142857142857,1.243428571428571,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
9550,7,3.0,1,14.33,0,0,8,0.379,0,0.0778725,2.282,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
35000,15,7.0,0,21.59,0,1,13,0.632,0,0.1482624,3.3153599999999996,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10000,8,10.0,0,15.2,0,0,9,0.59,0,0.02780742857142857,4.508057142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,GOOD
7750,8,9.0,0,27.0,0,0,7,0.831,0,0.1406509090909091,7.754181818181817,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
25000,30,3.0,0,19.73,1,0,8,0.821,0,0.1481264,2.9508799999999997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
4000,10,0.5,0,17.0,0,1,7,0.879,0,0.09584285714285716,4.595714285714286,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
2800,4,10.0,1,18.62,0,0,4,0.506,0,0.017524,4.6528,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GOOD,GOOD
15000,20,0.5,0,14.78,0,1,3,0.9470000000000001,0,0.12116072727272728,2.830690909090909,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GOOD,BAD
15000,7,0.0,0,23.7,0,0,17,0.021,0,0.16192666666666666,0.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,BAD
10000,16,0.5,0,17.74,0,3,17,0.574,0,0.0256665,8.026575,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BAD,BAD
13350,2,10.0,0,26.86,0,2,16,0.42,0,0.061484999999999984,6.5085,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
18000,4,6.0,0,4.69,0,0,5,0.45,0,0.16092285714285715,1.1762857142857144,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
2500,5,4.0,0,23.22,0,0,9,0.39299999999999996,0,0.022151179312304637,0.7658425689116226,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,BAD,GOOD
12950,12,6.0,1,18.06,1,2,15,0.511,0,0.08202646153846155,1.4791384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GOOD,BAD
18000,14,10.0,1,20.19,0,3,9,0.797,0,0.09102967179362964,1.9574663921521132,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
9000,8,6.0,1,9.98,0,0,4,0.855,0,0.12608421052631574,3.311157894736842,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
18000,11,2.0,0,3.68,0,0,12,0.823,0,0.03027379591836735,1.1675265306122449,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
5000,4,1.0,1,2.3,0,1,5,0.046,0,0.019244536082474232,0.22849484536082476,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,GOOD
7000,1,4.0,1,0.96,0,0,10,0.078,1,0.02663125,0.44775,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
7575,3,10.0,1,7.71,0,1,5,0.605,0,0.08080114285714286,2.0965714285714285,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
6000,6,10.0,0,10.9,0,0,14,0.133,0,0.06445,0.8303333333333334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10000,13,1.0,0,9.87,0,2,6,0.512,0,0.103485,0.0615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GOOD,BAD
10000,1,1.0,0,2.77,0,3,7,0.20199999999999999,0,0.03726857142857143,0.4643265306122449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GOOD,GOOD
5000,6,8.0,0,20.22,0,0,14,0.86,0,0.032094,2.5804,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
2000,15,4.0,0,14.49,0,1,6,0.6,0,0.00818057142857143,2.0985142857142858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,BAD
6000,11,0.5,0,10.8,0,0,6,0.863,0,0.081436,5.386,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,GOOD,BAD
8500,4,3.0,1,20.71,0,1,11,0.033,0,0.07555142857142856,0.3231428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,GOOD
5000,5,2.0,1,1.05,0,2,2,0.225,0,0.039455000000000004,0.534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,GOOD
10625,8,5.0,0,26.86,0,0,8,0.691,0,0.13257,7.180875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10000,10,8.0,1,10.92,0,0,10,0.7509999999999999,0,0.102666,2.2293,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
11525,11,4.0,0,21.07,0,0,5,0.736,0,0.11364,4.112487804878048,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
16000,3,10.0,1,6.19,0,0,6,0.376,0,0.07208530120481928,3.2235180722891568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,GOOD
12000,10,1.0,1,19.37,0,1,10,0.925,0,0.11365835294117647,3.917364705882353,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
10000,12,2.0,1,20.17,1,0,9,0.39399999999999996,1,0.13477935483870968,2.3461935483870966,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
10000,10,10.0,1,12.81,0,1,11,0.465,0,0.102666,2.9736,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
2000,12,3.0,1,8.58,0,3,4,0.77,0,0.012668307692307694,0.7960615384615385,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
8000,1,0.0,0,31.77,0,0,10,0.083,0,0.073047,18.2709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GOOD,GOOD
12000,15,9.0,1,10.6,0,3,11,0.778,0,0.05749772727272726,1.5591818181818182,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
20050,9,10.0,0,10.98,0,1,14,0.581,0,0.13761966101694914,3.12935593220339,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
7800,3,3.0,1,15.27,0,0,7,0.214,0,0.08044333333333334,1.4163333333333334,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
3950,7,10.0,1,15.27,0,0,7,0.795,0,0.038652,4.0596,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
15000,13,1.0,0,14.62,0,3,11,0.7879999999999999,0,0.105176,6.9686,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
10400,14,2.0,1,21.84,0,1,15,0.86,0,0.110139,2.6049,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
8000,12,10.0,1,9.9,0,2,13,0.799,0,0.02115493670886076,6.877443037974683,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
15000,7,0.5,0,12.89,0,0,13,0.638,0,0.06906917647058823,2.998164705882353,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
5500,10,6.0,1,16.52,1,0,9,0.8170000000000001,0,0.04161923076923076,1.4896153846153846,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BAD,GOOD
6600,12,7.0,0,14.54,0,0,16,0.688,0,0.053076000000000005,5.36832,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10000,14,7.0,0,14.48,1,3,10,0.847,0,0.04604478260869565,1.1157391304347826,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
4200,5,9.0,0,17.58,0,0,4,0.722,0,0.03330295274361696,2.164679443161246,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
13000,2,8.0,0,12.71,0,2,16,0.261,0,0.05987249999999999,3.10515,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
25000,12,10.0,1,9.41,0,0,5,0.5770000000000001,0,0.13927040000000002,3.8750400000000003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
20000,9,10.0,0,15.48,0,1,9,0.818,0,0.053464799999999986,1.4128,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
4800,12,10.0,0,15.87,0,2,14,0.855,0,0.0250695,3.861,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
5750,7,1.0,1,5.1,0,0,8,0.35,0,0.02197631067961165,0.4648543689320389,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
15000,17,10.0,0,23.3,0,2,11,0.741,0,0.13576774835260474,1.4002237970906375,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
10000,8,10.0,1,19.62,0,0,11,0.6940000000000001,0,0.09140659340659342,3.6054945054945056,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
9450,3,0.0,0,23.41,0,1,8,0.682,0,0.13237280504277352,5.281855020261143,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BAD,GOOD
2000,2,7.0,0,8.11,0,0,9,0.146,0,0.0147384,1.20864,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
20000,14,10.0,0,17.68,0,2,10,0.757,0,0.09825317647058823,2.6390117647058817,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
5000,5,4.0,1,9.27,0,2,9,0.38299999999999995,0,0.029311384615384618,1.6048615384615386,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
3200,8,3.0,1,3.88,0,0,4,0.0,0,0.04028846153846154,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GOOD,BAD
16500,5,0.5,0,9.06,0,1,6,0.38799999999999996,0,0.13376936170212764,3.5532765957446815,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
7500,16,1.0,1,23.86,0,3,23,0.8590000000000001,0,0.07195839112343967,1.6685159500693483,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,GOOD,BAD
35000,4,10.0,0,10.54,0,0,9,0.0,0,0.07964800000000001,2.4919272727272728,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
3200,2,0.5,1,21.98,0,2,18,0.249,0,0.023582400000000003,1.8912,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,GOOD,GOOD
3825,11,5.0,1,23.69,0,0,8,0.606,0,0.11258571428571428,8.836285714285713,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
16000,10,10.0,0,6.23,0,3,10,0.6559999999999999,0,0.07869253012048193,2.4273253012048195,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
10400,11,1.0,1,27.26,0,0,14,0.758,0,0.08529599999999997,2.8660799999999997,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
20000,5,10.0,0,19.79,0,0,7,0.9059999999999999,0,0.11374388059701493,3.018268656716418,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
14000,7,10.0,1,12.5,0,0,10,0.67,0,0.07348479999999999,1.29728,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
12000,4,4.0,0,16.97,0,0,15,0.128,0,0.08145163636363636,2.211272727272727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,GOOD
10800,15,3.0,1,12.16,0,1,15,0.4370000000000001,0,0.10306933333333332,3.2346666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GOOD,BAD
4000,7,8.0,1,15.08,0,1,6,0.7070000000000001,0,0.09842249999999997,4.8795,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
7150,7,10.0,1,23.36,0,1,12,0.639,0,0.0485296551724138,2.4337241379310344,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
7000,17,0.5,0,20.31,0,2,7,0.978,0,0.07281073170731707,8.385658536585368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BAD,BAD
28000,9,10.0,0,13.19,0,5,9,0.24100000000000002,0,0.091325,1.2023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
4000,10,1.0,1,19.82,0,2,18,0.604,0,0.012561230769230769,2.8358769230769236,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GOOD,GOOD
7125,8,10.0,0,9.2,0,1,8,0.7290000000000001,0,0.094828,1.6028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BAD,BAD
15000,13,2.0,0,10.1,0,1,7,0.8,0,0.052226,0.8645,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
13150,18,10.0,0,30.24,0,0,10,0.6990000000000001,0,0.1356338823529412,2.0433882352941177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,BAD
20000,11,5.0,0,24.81,0,1,13,0.354,0,0.1267883076923077,1.696984615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BAD,BAD
8000,15,2.0,0,10.49,1,0,13,0.6759999999999999,0,0.04735371428571429,1.2408,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
3500,9,0.0,0,19.9,0,6,4,0.502,0,0.03846666666666667,0.519,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
16800,4,4.0,0,27.15,0,0,9,0.563,0,0.08317721518987342,1.7026898734177216,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
9600,10,4.0,0,11.23,0,0,12,0.7120000000000001,0,0.04213806451612903,2.396903225806452,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,GOOD
14000,9,6.0,1,13.82,0,0,7,0.7859999999999999,0,0.10795846153846153,3.0473076923076925,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
22000,11,10.0,1,3.06,0,0,4,0.312,0,0.060435199999999994,0.82416,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
8000,4,10.0,1,18.25,0,0,9,0.596,0,0.026425233644859814,1.6001486830926084,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
21000,8,0.5,0,9.42,0,0,14,0.001,0,0.09049565217391303,0.0050869565217391294,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
4000,8,7.0,1,20.78,0,0,4,0.976,0,0.036297272727272734,0.2661818181818182,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
5000,9,0.5,0,2.91,0,0,3,0.7040000000000001,0,0.04265872340425532,0.6107234042553191,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
8000,9,0.5,0,17.69,0,1,18,0.561,0,0.0215984,1.3116,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
12000,6,10.0,1,13.37,0,0,7,0.604,0,0.09432170542635658,2.355862403100775,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
9600,8,6.0,0,31.85,0,3,9,0.47100000000000003,0,0.0766584,0.5088,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
6000,11,10.0,1,14.89,0,0,8,0.8290000000000001,0,0.038036307692307696,4.7592,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BAD,GOOD
5000,9,2.0,1,12.63,0,0,9,0.606,0,0.02812333333333333,0.9691666666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
4500,18,4.0,1,5.62,0,2,5,0.784,0,0.05636228571428571,1.1019428571428571,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
8000,17,4.0,1,14.45,2,2,10,0.83,0,0.06988559999999999,2.262,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
